item_id,transaction_id,product_id,quantity,unit_price,subtotal
815,271,30,5,562.44,2812.2000000000003
816,271,33,5,152.92,764.5999999999999
817,272,49,2,857.98,1715.96
818,272,50,3,234.46,703.38
819,272,14,3,162.85,488.54999999999995
820,272,12,1,776.83,776.83
821,273,25,2,420.95,841.9
822,273,3,4,754.16,3016.64
823,274,45,4,264.88,1059.52
824,274,43,4,553.59,2214.36
825,274,49,5,857.98,4289.9
826,274,22,5,69.0,345.0
827,275,13,1,23.65,23.65
828,276,46,2,889.39,1778.78
829,276,45,1,264.88,264.88
830,276,41,2,299.23,598.46
831,276,30,5,562.44,2812.2000000000003
832,276,5,3,330.86,992.58
833,277,29,5,604.08,3020.4
834,277,13,3,23.65,70.94999999999999
835,277,3,1,754.16,754.16
836,277,33,3,152.92,458.76
837,277,28,1,443.75,443.75
838,278,22,5,69.0,345.0
839,278,42,3,405.03,1215.09
840,278,35,2,397.69,795.38
841,278,13,5,23.65,118.25
842,278,40,5,323.09,1615.4499999999998
843,279,28,3,443.75,1331.25
844,279,16,2,838.54,1677.08
845,280,20,2,377.22,754.44
846,280,28,4,443.75,1775.0
847,280,8,2,909.42,1818.84
848,280,36,1,663.94,663.94
849,281,48,3,196.02,588.0600000000001
850,281,46,5,889.39,4446.95
851,281,20,3,377.22,1131.66
852,282,45,5,264.88,1324.4
853,282,31,5,756.97,3784.8500000000004
854,282,36,2,663.94,1327.88
855,282,18,1,335.55,335.55
856,282,47,4,544.74,2178.96
857,283,33,3,152.92,458.76
858,283,46,1,889.39,889.39
859,283,14,4,162.85,651.4
860,284,13,2,23.65,47.3
861,284,41,2,299.23,598.46
862,284,20,3,377.22,1131.66
863,284,11,3,51.63,154.89000000000001
864,284,49,4,857.98,3431.92
865,285,4,3,886.75,2660.25
866,285,48,3,196.02,588.0600000000001
867,285,36,2,663.94,1327.88
868,285,18,4,335.55,1342.2
869,285,45,5,264.88,1324.4
870,286,13,1,23.65,23.65
871,286,21,1,970.77,970.77
872,286,41,2,299.23,598.46
873,287,23,4,485.18,1940.72
874,287,28,5,443.75,2218.75
875,288,3,3,754.16,2262.48
876,288,36,4,663.94,2655.76
877,289,28,2,443.75,887.5
878,289,25,2,420.95,841.9
879,290,34,5,933.72,4668.6
880,290,12,4,776.83,3107.32
881,290,41,2,299.23,598.46
882,290,3,1,754.16,754.16
883,290,10,2,647.19,1294.38
884,291,8,5,909.42,4547.099999999999
885,291,23,3,485.18,1455.54
886,292,17,2,761.65,1523.3
887,292,24,2,915.8,1831.6
888,292,10,2,647.19,1294.38
889,293,26,4,199.13,796.52
890,293,22,3,69.0,207.0
891,294,2,3,832.81,2498.43
892,295,39,5,171.02,855.1
893,295,30,4,562.44,2249.76
894,295,21,2,970.77,1941.54
895,296,17,2,761.65,1523.3
896,296,13,4,23.65,94.6
897,296,13,2,23.65,47.3
898,296,9,2,811.54,1623.08
899,297,1,3,608.99,1826.97
900,297,42,2,405.03,810.06
901,297,35,5,397.69,1988.45
902,297,41,4,299.23,1196.92
903,298,22,5,69.0,345.0
904,298,4,1,886.75,886.75
905,298,13,5,23.65,118.25
906,298,10,2,647.19,1294.38
907,298,10,5,647.19,3235.9500000000003
908,299,15,3,733.98,2201.94
909,299,48,1,196.02,196.02
910,300,4,2,886.75,1773.5
911,300,8,2,909.42,1818.84
912,300,27,5,276.5,1382.5
913,301,38,3,95.37,286.11
914,301,7,4,48.86,195.44
915,301,42,1,405.03,405.03
916,301,5,5,330.86,1654.3000000000002
917,301,24,1,915.8,915.8
918,302,14,5,162.85,814.25
919,303,7,4,48.86,195.44
920,303,23,5,485.18,2425.9
921,304,28,3,443.75,1331.25
922,305,6,5,633.3,3166.5
923,305,38,5,95.37,476.85
924,305,43,5,553.59,2767.9500000000003
925,305,22,5,69.0,345.0
926,306,48,2,196.02,392.04
927,306,5,2,330.86,661.72
928,307,30,1,562.44,562.44
929,308,41,1,299.23,299.23
930,308,27,1,276.5,276.5
931,308,25,4,420.95,1683.8
932,308,35,2,397.69,795.38
933,308,45,5,264.88,1324.4
934,309,22,1,69.0,69.0
935,309,45,2,264.88,529.76
936,309,19,2,128.16,256.32
937,309,25,1,420.95,420.95
938,309,48,1,196.02,196.02
939,310,47,2,544.74,1089.48
940,310,29,3,604.08,1812.2400000000002
941,310,46,2,889.39,1778.78
942,310,44,3,555.7,1667.1000000000001
943,311,2,1,832.81,832.81
944,311,29,5,604.08,3020.4
945,312,41,2,299.23,598.46
946,313,26,2,199.13,398.26
947,314,9,1,811.54,811.54
948,314,9,5,811.54,4057.7
949,314,42,1,405.03,405.03
950,314,13,1,23.65,23.65
951,314,29,2,604.08,1208.16
952,315,40,5,323.09,1615.4499999999998
953,315,30,2,562.44,1124.88
954,315,39,5,171.02,855.1
955,316,20,5,377.22,1886.1000000000001
956,317,42,4,405.03,1620.12
957,318,25,4,420.95,1683.8
958,318,19,3,128.16,384.48
959,318,19,4,128.16,512.64
960,318,5,1,330.86,330.86
961,319,11,5,51.63,258.15000000000003
962,319,6,4,633.3,2533.2
963,319,45,4,264.88,1059.52
964,320,31,4,756.97,3027.88
965,320,20,2,377.22,754.44
966,320,17,3,761.65,2284.95
967,320,23,1,485.18,485.18
968,321,35,3,397.69,1193.07
969,321,33,1,152.92,152.92
970,321,15,5,733.98,3669.9
971,322,50,2,234.46,468.92
972,322,13,2,23.65,47.3
973,322,27,2,276.5,553.0
974,322,33,2,152.92,305.84
975,323,27,3,276.5,829.5
976,324,21,2,970.77,1941.54
977,324,49,4,857.98,3431.92
978,324,21,2,970.77,1941.54
979,324,42,3,405.03,1215.09
980,325,48,5,196.02,980.1
981,325,13,5,23.65,118.25
982,325,33,3,152.92,458.76
983,325,29,5,604.08,3020.4
984,326,1,1,608.99,608.99
985,326,43,4,553.59,2214.36
986,326,31,3,756.97,2270.91
987,326,16,2,838.54,1677.08
988,327,5,3,330.86,992.58
989,327,32,2,898.66,1797.32
990,328,39,2,171.02,342.04
991,328,18,1,335.55,335.55
992,329,27,4,276.5,1106.0
993,329,38,5,95.37,476.85
994,329,6,3,633.3,1899.8999999999999
995,329,17,4,761.65,3046.6
996,330,27,2,276.5,553.0
997,331,29,3,604.08,1812.2400000000002
998,331,29,4,604.08,2416.32
999,332,6,1,633.3,633.3
1000,333,4,1,886.75,886.75
1001,333,35,2,397.69,795.38
1002,334,17,3,761.65,2284.95
1003,334,44,4,555.7,2222.8
1004,334,20,4,377.22,1508.88
1005,334,24,1,915.8,915.8
1006,335,1,5,608.99,3044.95
1007,335,48,1,196.02,196.02
1008,335,31,3,756.97,2270.91
1009,335,16,1,838.54,838.54
1010,335,15,1,733.98,733.98
1011,336,38,4,95.37,381.48
1012,336,7,5,48.86,244.3
1013,337,9,3,811.54,2434.62
1014,337,41,4,299.23,1196.92
1015,337,3,5,754.16,3770.7999999999997
1016,337,25,2,420.95,841.9
1017,337,40,3,323.09,969.27
1018,338,13,5,23.65,118.25
1019,339,49,2,857.98,1715.96
1020,339,30,3,562.44,1687.3200000000002
1021,339,35,4,397.69,1590.76
1022,339,47,2,544.74,1089.48
1023,339,12,2,776.83,1553.66
1024,340,49,1,857.98,857.98
1025,341,27,1,276.5,276.5
1026,341,50,1,234.46,234.46
1027,341,19,1,128.16,128.16
1028,341,23,4,485.18,1940.72
1029,342,15,2,733.98,1467.96
1030,342,31,5,756.97,3784.8500000000004
1031,342,28,2,443.75,887.5
1032,342,2,2,832.81,1665.62
1033,343,36,3,663.94,1991.8200000000002
1034,343,45,5,264.88,1324.4
1035,343,26,2,199.13,398.26
1036,343,45,2,264.88,529.76
1037,343,15,5,733.98,3669.9
1038,344,44,2,555.7,1111.4
1039,345,9,1,811.54,811.54
1040,345,12,4,776.83,3107.32
1041,346,29,5,604.08,3020.4
1042,347,20,1,377.22,377.22
1043,347,20,4,377.22,1508.88
1044,347,18,3,335.55,1006.6500000000001
1045,348,27,2,276.5,553.0
1046,348,12,4,776.83,3107.32
1047,348,21,5,970.77,4853.85
1048,349,30,3,562.44,1687.3200000000002
1049,349,32,3,898.66,2695.98
1050,349,23,4,485.18,1940.72
1051,349,30,5,562.44,2812.2000000000003
1052,350,30,4,562.44,2249.76
1053,351,5,5,330.86,1654.3000000000002
1054,351,45,2,264.88,529.76
1055,351,43,4,553.59,2214.36
1056,351,21,3,970.77,2912.31
1057,352,34,1,933.72,933.72
1058,352,47,3,544.74,1634.22
1059,352,49,3,857.98,2573.94
1060,353,32,1,898.66,898.66
1061,353,27,5,276.5,1382.5
1062,354,50,2,234.46,468.92
1063,355,3,5,754.16,3770.7999999999997
1064,355,8,5,909.42,4547.099999999999
1065,355,2,2,832.81,1665.62
1066,355,7,3,48.86,146.57999999999998
1067,355,19,5,128.16,640.8
1068,356,47,3,544.74,1634.22
1069,356,4,4,886.75,3547.0
1070,356,6,4,633.3,2533.2
1071,356,19,3,128.16,384.48
1072,357,47,2,544.74,1089.48
1073,357,1,5,608.99,3044.95
1074,358,24,5,915.8,4579.0
1075,358,29,2,604.08,1208.16
1076,358,28,4,443.75,1775.0
1077,359,12,2,776.83,1553.66
1078,359,50,3,234.46,703.38
1079,359,2,4,832.81,3331.24
1080,359,12,2,776.83,1553.66
1081,360,1,3,608.99,1826.97
1082,360,45,2,264.88,529.76
1083,361,12,4,776.83,3107.32
1084,361,19,3,128.16,384.48
1085,361,26,3,199.13,597.39
1086,362,40,5,323.09,1615.4499999999998
1087,362,44,1,555.7,555.7
1088,362,45,3,264.88,794.64
1089,363,9,4,811.54,3246.16
1090,364,13,1,23.65,23.65
1091,364,32,3,898.66,2695.98
1092,365,40,3,323.09,969.27
1093,365,38,1,95.37,95.37
1094,365,40,2,323.09,646.18
1095,366,5,2,330.86,661.72
1096,366,45,5,264.88,1324.4
1097,367,7,4,48.86,195.44
1098,367,27,3,276.5,829.5
1099,367,6,1,633.3,633.3
1100,368,36,4,663.94,2655.76
1101,368,3,1,754.16,754.16
1102,368,8,2,909.42,1818.84
1103,368,9,5,811.54,4057.7
1104,368,45,4,264.88,1059.52
1105,369,46,1,889.39,889.39
1106,369,7,3,48.86,146.57999999999998
1107,370,34,2,933.72,1867.44
1108,370,44,2,555.7,1111.4
1109,370,10,2,647.19,1294.38
1110,370,30,1,562.44,562.44
1111,371,16,4,838.54,3354.16
1112,371,15,5,733.98,3669.9
1113,371,42,1,405.03,405.03
1114,371,4,4,886.75,3547.0
1115,372,1,5,608.99,3044.95
1116,372,19,5,128.16,640.8
1117,372,7,5,48.86,244.3
1118,373,13,2,23.65,47.3
1119,373,10,2,647.19,1294.38
1120,373,22,4,69.0,276.0
1121,374,41,4,299.23,1196.92
1122,374,38,1,95.37,95.37
1123,374,44,4,555.7,2222.8
1124,374,46,5,889.39,4446.95
1125,374,27,4,276.5,1106.0
1126,375,39,1,171.02,171.02
1127,375,9,1,811.54,811.54
1128,376,18,4,335.55,1342.2
1129,376,35,4,397.69,1590.76
1130,376,23,1,485.18,485.18
1131,376,12,4,776.83,3107.32
1132,377,6,5,633.3,3166.5
1133,377,15,1,733.98,733.98
1134,377,14,1,162.85,162.85
1135,377,40,1,323.09,323.09
1136,378,6,1,633.3,633.3
1137,378,26,3,199.13,597.39
1138,378,39,4,171.02,684.08
1139,379,25,1,420.95,420.95
1140,379,18,4,335.55,1342.2
1141,379,9,2,811.54,1623.08
1142,379,1,3,608.99,1826.97
1143,380,8,2,909.42,1818.84
1144,380,49,2,857.98,1715.96
1145,380,25,2,420.95,841.9
1146,380,1,4,608.99,2435.96
1147,380,15,5,733.98,3669.9
1148,381,25,4,420.95,1683.8
1149,381,7,2,48.86,97.72
1150,381,7,2,48.86,97.72
1151,381,8,5,909.42,4547.099999999999
1152,381,44,2,555.7,1111.4
1153,382,39,2,171.02,342.04
1154,382,22,2,69.0,138.0
1155,383,44,5,555.7,2778.5
1156,384,1,5,608.99,3044.95
1157,384,6,4,633.3,2533.2
1158,385,25,3,420.95,1262.85
1159,385,45,4,264.88,1059.52
1160,385,23,5,485.18,2425.9
1161,386,2,2,832.81,1665.62
1162,386,12,5,776.83,3884.15
1163,387,49,2,857.98,1715.96
1164,388,50,2,234.46,468.92
1165,388,36,4,663.94,2655.76
1166,388,45,4,264.88,1059.52
1167,388,45,5,264.88,1324.4
1168,389,4,1,886.75,886.75
1169,390,35,4,397.69,1590.76
1170,390,5,5,330.86,1654.3000000000002
1171,390,38,3,95.37,286.11
1172,390,20,3,377.22,1131.66
1173,391,43,2,553.59,1107.18
1174,392,16,2,838.54,1677.08
1175,392,36,2,663.94,1327.88
1176,392,3,1,754.16,754.16
1177,392,9,4,811.54,3246.16
1178,392,21,5,970.77,4853.85
1179,393,13,1,23.65,23.65
1180,393,43,5,553.59,2767.9500000000003
1181,393,50,2,234.46,468.92
1182,393,33,4,152.92,611.68
1183,393,33,1,152.92,152.92
1184,394,9,2,811.54,1623.08
1185,394,20,4,377.22,1508.88
1186,394,48,2,196.02,392.04
1187,395,12,3,776.83,2330.4900000000002
1188,396,4,2,886.75,1773.5
1189,396,34,3,933.72,2801.16
1190,396,43,3,553.59,1660.77
1191,397,26,5,199.13,995.65
1192,397,12,1,776.83,776.83
1193,397,7,1,48.86,48.86
1194,397,20,5,377.22,1886.1000000000001
1195,397,30,1,562.44,562.44
1196,398,5,1,330.86,330.86
1197,398,47,2,544.74,1089.48
1198,398,30,2,562.44,1124.88
1199,399,12,3,776.83,2330.4900000000002
1200,400,6,4,633.3,2533.2
1201,400,40,1,323.09,323.09
1202,400,49,5,857.98,4289.9
1203,401,7,4,48.86,195.44
1204,401,41,2,299.23,598.46
1205,401,31,5,756.97,3784.8500000000004
1206,401,12,1,776.83,776.83
1207,402,23,3,485.18,1455.54
1208,402,38,3,95.37,286.11
1209,402,42,2,405.03,810.06
1210,402,38,3,95.37,286.11
1211,403,34,5,933.72,4668.6
1212,403,40,4,323.09,1292.36
1213,404,8,2,909.42,1818.84
1214,404,47,2,544.74,1089.48
1215,404,13,3,23.65,70.94999999999999
1216,405,39,2,171.02,342.04
1217,405,3,1,754.16,754.16
1218,405,36,5,663.94,3319.7000000000003
1219,405,3,1,754.16,754.16
1220,406,13,4,23.65,94.6
1221,406,35,1,397.69,397.69
1222,406,1,3,608.99,1826.97
1223,407,32,3,898.66,2695.98
1224,407,26,1,199.13,199.13
1225,407,12,1,776.83,776.83
1226,407,13,2,23.65,47.3
1227,407,2,5,832.81,4164.049999999999
1228,408,4,2,886.75,1773.5
1229,408,28,5,443.75,2218.75
1230,408,38,4,95.37,381.48
1231,409,36,5,663.94,3319.7000000000003
1232,409,9,3,811.54,2434.62
1233,410,6,5,633.3,3166.5
1234,410,29,5,604.08,3020.4
1235,410,30,5,562.44,2812.2000000000003
1236,410,26,3,199.13,597.39
1237,410,3,5,754.16,3770.7999999999997
1238,411,21,1,970.77,970.77
1239,411,5,1,330.86,330.86
1240,411,36,1,663.94,663.94
1241,412,1,1,608.99,608.99
1242,413,17,2,761.65,1523.3
1243,414,21,2,970.77,1941.54
1244,415,13,5,23.65,118.25
1245,415,30,4,562.44,2249.76
1246,415,26,5,199.13,995.65
1247,415,23,3,485.18,1455.54
1248,416,1,4,608.99,2435.96
1249,416,31,3,756.97,2270.91
1250,417,5,5,330.86,1654.3000000000002
1251,417,48,4,196.02,784.08
1252,417,5,2,330.86,661.72
1253,417,36,5,663.94,3319.7000000000003
1254,418,15,5,733.98,3669.9
1255,418,1,2,608.99,1217.98
1256,418,8,4,909.42,3637.68
1257,419,22,3,69.0,207.0
1258,419,7,2,48.86,97.72
1259,419,19,5,128.16,640.8
1260,420,3,5,754.16,3770.7999999999997
1261,420,27,1,276.5,276.5
1262,420,23,4,485.18,1940.72
1263,420,36,2,663.94,1327.88
1264,421,4,4,886.75,3547.0
1265,422,17,3,761.65,2284.95
1266,422,18,3,335.55,1006.6500000000001
1267,422,12,2,776.83,1553.66
1268,423,39,5,171.02,855.1
1269,423,22,5,69.0,345.0
1270,424,30,4,562.44,2249.76
1271,424,23,3,485.18,1455.54
1272,425,4,5,886.75,4433.75
1273,425,21,5,970.77,4853.85
1274,426,9,3,811.54,2434.62
1275,426,10,2,647.19,1294.38
1276,426,18,4,335.55,1342.2
1277,426,5,3,330.86,992.58
1278,427,31,5,756.97,3784.8500000000004
1279,428,8,3,909.42,2728.2599999999998
1280,428,24,5,915.8,4579.0
1281,428,10,4,647.19,2588.76
1282,428,10,4,647.19,2588.76
1283,429,49,2,857.98,1715.96
1284,430,17,5,761.65,3808.25
1285,430,49,4,857.98,3431.92
1286,430,5,5,330.86,1654.3000000000002
1287,431,17,4,761.65,3046.6
1288,432,8,4,909.42,3637.68
1289,432,36,4,663.94,2655.76
1290,432,43,2,553.59,1107.18
1291,433,18,5,335.55,1677.75
1292,433,29,3,604.08,1812.2400000000002
1293,433,21,3,970.77,2912.31
1294,434,5,2,330.86,661.72
1295,434,49,2,857.98,1715.96
1296,435,18,2,335.55,671.1
1297,435,50,5,234.46,1172.3
1298,435,35,3,397.69,1193.07
1299,436,49,4,857.98,3431.92
1300,436,29,4,604.08,2416.32
1301,437,25,4,420.95,1683.8
1302,437,34,5,933.72,4668.6
1303,437,46,3,889.39,2668.17
1304,438,48,2,196.02,392.04
1305,438,40,3,323.09,969.27
1306,438,35,4,397.69,1590.76
1307,438,33,2,152.92,305.84
1308,439,6,5,633.3,3166.5
1309,439,9,3,811.54,2434.62
1310,439,13,1,23.65,23.65
1311,439,48,2,196.02,392.04
1312,440,45,4,264.88,1059.52
1313,440,34,3,933.72,2801.16
1314,440,28,3,443.75,1331.25
1315,440,29,4,604.08,2416.32
1316,441,45,5,264.88,1324.4
1317,441,19,4,128.16,512.64
1318,441,40,3,323.09,969.27
1319,441,22,2,69.0,138.0
1320,442,26,2,199.13,398.26
1321,442,26,4,199.13,796.52
1322,443,29,3,604.08,1812.2400000000002
1323,443,12,5,776.83,3884.15
1324,443,38,1,95.37,95.37
1325,443,28,3,443.75,1331.25
1326,444,27,3,276.5,829.5
1327,444,1,2,608.99,1217.98
1328,444,28,2,443.75,887.5
1329,444,19,2,128.16,256.32
1330,445,47,1,544.74,544.74
1331,445,25,2,420.95,841.9
1332,445,18,3,335.55,1006.6500000000001
1333,445,48,1,196.02,196.02
1334,445,12,2,776.83,1553.66
1335,446,49,2,857.98,1715.96
1336,447,31,2,756.97,1513.94
1337,448,47,5,544.74,2723.7
1338,448,44,4,555.7,2222.8
1339,449,39,5,171.02,855.1
1340,449,28,4,443.75,1775.0
1341,449,21,4,970.77,3883.08
1342,449,41,1,299.23,299.23
1343,449,26,2,199.13,398.26
1344,450,13,4,23.65,94.6
1345,450,44,5,555.7,2778.5
1346,450,24,4,915.8,3663.2
1347,451,47,5,544.74,2723.7
1348,451,1,4,608.99,2435.96
1349,451,9,2,811.54,1623.08
1350,451,25,4,420.95,1683.8
1351,452,25,4,420.95,1683.8
1352,452,10,2,647.19,1294.38
1353,452,42,4,405.03,1620.12
1354,453,47,3,544.74,1634.22
1355,453,42,3,405.03,1215.09
1356,453,2,2,832.81,1665.62
1357,454,39,1,171.02,171.02
1358,454,31,4,756.97,3027.88
1359,454,23,2,485.18,970.36
1360,455,13,2,23.65,47.3
1361,456,26,2,199.13,398.26
1362,456,15,1,733.98,733.98
1363,457,48,3,196.02,588.0600000000001
1364,457,35,4,397.69,1590.76
1365,457,16,1,838.54,838.54
1366,457,33,3,152.92,458.76
1367,458,44,5,555.7,2778.5
1368,458,38,5,95.37,476.85
1369,459,42,5,405.03,2025.1499999999999
1370,459,41,5,299.23,1496.15
1371,459,3,3,754.16,2262.48
1372,460,38,2,95.37,190.74
1373,460,44,3,555.7,1667.1000000000001
1374,460,39,5,171.02,855.1
1375,460,34,2,933.72,1867.44
1376,461,33,4,152.92,611.68
1377,461,40,2,323.09,646.18
1378,461,46,2,889.39,1778.78
1379,462,21,1,970.77,970.77
1380,462,38,1,95.37,95.37
1381,462,17,1,761.65,761.65
1382,463,16,2,838.54,1677.08
1383,463,35,4,397.69,1590.76
1384,463,35,4,397.69,1590.76
1385,464,35,3,397.69,1193.07
1386,464,28,1,443.75,443.75
1387,465,32,3,898.66,2695.98
1388,465,45,1,264.88,264.88
1389,466,38,1,95.37,95.37
1390,466,39,3,171.02,513.0600000000001
1391,467,49,1,857.98,857.98
1392,467,13,1,23.65,23.65
1393,467,2,3,832.81,2498.43
1394,468,15,3,733.98,2201.94
1395,468,10,1,647.19,647.19
1396,469,43,1,553.59,553.59
1397,469,28,1,443.75,443.75
1398,469,39,3,171.02,513.0600000000001
1399,469,48,1,196.02,196.02
1400,469,47,1,544.74,544.74
1401,470,46,4,889.39,3557.56
1402,471,45,5,264.88,1324.4
1403,471,34,1,933.72,933.72
1404,471,2,3,832.81,2498.43
1405,471,41,1,299.23,299.23
1406,472,25,5,420.95,2104.75
1407,472,3,5,754.16,3770.7999999999997
1408,472,15,4,733.98,2935.92
1409,473,42,1,405.03,405.03
1410,473,25,3,420.95,1262.85
1411,474,33,3,152.92,458.76
1412,475,20,4,377.22,1508.88
1413,476,13,3,23.65,70.94999999999999
1414,476,41,1,299.23,299.23
1415,476,36,3,663.94,1991.8200000000002
1416,477,2,1,832.81,832.81
1417,478,50,5,234.46,1172.3
1418,479,23,5,485.18,2425.9
1419,479,3,2,754.16,1508.32
1420,479,21,5,970.77,4853.85
1421,479,5,1,330.86,330.86
1422,480,49,5,857.98,4289.9
1423,480,35,4,397.69,1590.76
1424,480,10,1,647.19,647.19
1425,480,41,4,299.23,1196.92
1426,481,16,3,838.54,2515.62
1427,481,33,3,152.92,458.76
1428,481,47,2,544.74,1089.48
1429,482,13,1,23.65,23.65
1430,482,20,3,377.22,1131.66
1431,482,45,1,264.88,264.88
1432,482,6,2,633.3,1266.6
1433,482,35,3,397.69,1193.07
1434,483,47,2,544.74,1089.48
1435,483,8,2,909.42,1818.84
1436,483,10,3,647.19,1941.5700000000002
1437,483,39,4,171.02,684.08
1438,484,9,2,811.54,1623.08
1439,485,44,4,555.7,2222.8
1440,485,15,5,733.98,3669.9
1441,485,39,1,171.02,171.02
1442,486,15,5,733.98,3669.9
1443,486,46,5,889.39,4446.95
1444,486,48,5,196.02,980.1
1445,487,47,4,544.74,2178.96
1446,487,10,4,647.19,2588.76
1447,487,39,4,171.02,684.08
1448,487,41,3,299.23,897.69
1449,488,27,3,276.5,829.5
1450,489,48,5,196.02,980.1
1451,490,4,3,886.75,2660.25
1452,490,27,1,276.5,276.5
1453,490,49,1,857.98,857.98
1454,491,26,4,199.13,796.52
1455,491,3,2,754.16,1508.32
1456,491,26,1,199.13,199.13
1457,491,16,2,838.54,1677.08
1458,492,10,1,647.19,647.19
1459,492,23,3,485.18,1455.54
1460,492,47,1,544.74,544.74
1461,492,49,1,857.98,857.98
1462,492,8,2,909.42,1818.84
1463,493,2,1,832.81,832.81
1464,494,13,3,23.65,70.94999999999999
1465,495,18,3,335.55,1006.6500000000001
1466,495,31,5,756.97,3784.8500000000004
1467,495,3,5,754.16,3770.7999999999997
1468,496,50,2,234.46,468.92
1469,496,22,1,69.0,69.0
1470,496,34,5,933.72,4668.6
1471,496,39,2,171.02,342.04
1472,496,43,3,553.59,1660.77
1473,497,15,3,733.98,2201.94
1474,497,16,3,838.54,2515.62
1475,497,35,4,397.69,1590.76
1476,498,15,1,733.98,733.98
1477,498,43,3,553.59,1660.77
1478,498,22,1,69.0,69.0
1479,498,34,4,933.72,3734.88
1480,498,15,1,733.98,733.98
1481,499,31,5,756.97,3784.8500000000004
1482,499,42,2,405.03,810.06
1483,500,20,1,377.22,377.22
1484,501,39,3,171.02,513.0600000000001
1485,501,16,3,838.54,2515.62
1486,501,35,2,397.69,795.38
1487,502,27,1,276.5,276.5
1488,502,49,5,857.98,4289.9
1489,502,45,5,264.88,1324.4
1490,502,3,1,754.16,754.16
1491,502,29,5,604.08,3020.4
1492,503,47,1,544.74,544.74
1493,503,32,5,898.66,4493.3
1494,504,27,5,276.5,1382.5
1495,504,27,3,276.5,829.5
1496,504,3,4,754.16,3016.64
1497,504,21,4,970.77,3883.08
1498,504,21,5,970.77,4853.85
1499,505,30,1,562.44,562.44
1500,505,46,4,889.39,3557.56
1501,505,13,3,23.65,70.94999999999999
1502,505,16,4,838.54,3354.16
1503,505,49,2,857.98,1715.96
1504,506,21,5,970.77,4853.85
1505,506,15,4,733.98,2935.92
1506,507,24,1,915.8,915.8
1507,507,27,4,276.5,1106.0
1508,508,24,3,915.8,2747.3999999999996
1509,509,5,1,330.86,330.86
1510,510,26,5,199.13,995.65
1511,510,1,2,608.99,1217.98
1512,510,44,5,555.7,2778.5
1513,511,31,1,756.97,756.97
1514,511,49,2,857.98,1715.96
1515,511,12,1,776.83,776.83
1516,511,5,3,330.86,992.58
1517,512,9,2,811.54,1623.08
1518,512,46,1,889.39,889.39
1519,512,8,2,909.42,1818.84
1520,513,30,3,562.44,1687.3200000000002
1521,513,30,2,562.44,1124.88
1522,513,25,5,420.95,2104.75
1523,514,21,3,970.77,2912.31
1524,514,43,2,553.59,1107.18
1525,514,16,5,838.54,4192.7
1526,515,33,4,152.92,611.68
1527,515,5,3,330.86,992.58
1528,515,44,3,555.7,1667.1000000000001
1529,515,22,5,69.0,345.0
1530,515,18,2,335.55,671.1
1531,516,32,4,898.66,3594.64
1532,516,13,2,23.65,47.3
1533,516,1,1,608.99,608.99
1534,516,6,3,633.3,1899.8999999999999
1535,516,32,3,898.66,2695.98
1536,517,40,2,323.09,646.18
1537,517,16,1,838.54,838.54
1538,518,40,4,323.09,1292.36
1539,519,32,5,898.66,4493.3
1540,519,18,5,335.55,1677.75
1541,519,38,3,95.37,286.11
1542,519,18,1,335.55,335.55
1543,520,27,4,276.5,1106.0
1544,520,36,5,663.94,3319.7000000000003
1545,521,42,1,405.03,405.03
1546,521,27,3,276.5,829.5
1547,521,45,5,264.88,1324.4
1548,522,1,4,608.99,2435.96
1549,522,22,4,69.0,276.0
1550,522,25,5,420.95,2104.75
1551,523,10,4,647.19,2588.76
1552,523,45,4,264.88,1059.52
1553,523,18,5,335.55,1677.75
1554,524,47,1,544.74,544.74
1555,524,8,4,909.42,3637.68
1556,524,10,3,647.19,1941.5700000000002
1557,524,47,5,544.74,2723.7
1558,524,2,2,832.81,1665.62
1559,525,8,2,909.42,1818.84
1560,526,42,2,405.03,810.06
1561,526,41,5,299.23,1496.15
1562,526,28,3,443.75,1331.25
1563,527,13,4,23.65,94.6
1564,528,23,3,485.18,1455.54
1565,528,3,5,754.16,3770.7999999999997
1566,528,34,3,933.72,2801.16
1567,528,48,3,196.02,588.0600000000001
1568,529,40,1,323.09,323.09
1569,529,40,3,323.09,969.27
1570,530,23,1,485.18,485.18
1571,530,29,4,604.08,2416.32
1572,530,1,5,608.99,3044.95
1573,530,26,5,199.13,995.65
1574,531,49,5,857.98,4289.9
1575,531,47,4,544.74,2178.96
1576,531,46,3,889.39,2668.17
1577,531,3,5,754.16,3770.7999999999997
1578,531,13,2,23.65,47.3
1579,532,26,4,199.13,796.52
1580,532,22,5,69.0,345.0
1581,533,2,4,832.81,3331.24
1582,533,35,2,397.69,795.38
1583,533,3,1,754.16,754.16
1584,534,17,1,761.65,761.65
1585,534,1,1,608.99,608.99
1586,534,23,5,485.18,2425.9
1587,535,13,5,23.65,118.25
1588,535,45,5,264.88,1324.4
1589,536,50,4,234.46,937.84
1590,536,49,1,857.98,857.98
1591,536,32,3,898.66,2695.98
1592,536,35,3,397.69,1193.07
1593,536,29,5,604.08,3020.4
1594,537,10,5,647.19,3235.9500000000003
1595,537,1,5,608.99,3044.95
1596,538,42,5,405.03,2025.1499999999999
1597,539,21,2,970.77,1941.54
1598,539,45,3,264.88,794.64
1599,540,22,5,69.0,345.0
1600,540,27,3,276.5,829.5
1601,540,35,4,397.69,1590.76
